id,review,category,human_truth,validation_status,llm_child,llm_pet,llm_handicap,bert_child,bert_pet,bert_handicap,kw_child,kw_pet,kw_handicap
992285,It was clean and comfortable room. I did not like climbing stairs as I have had recent surgeries.,handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
987310,"The hotel was excellently located for getting around by foot.  In the heart of it all.  The room was clean and had everything we needed.  Modern and spots out front to unload luggage before heading off to park my vehicle. We were travelling with someone using a wheelchair.  We had to use a side entrance that was locked, so had to get let in each time we went out in the evening.  It is central, which means it comes with a lot of outside noise.  Great singers and live music in the street...but if you are an early to bed person, just bring earplugs.  It is also a Tourist Centre in the daytime, so lots of people around.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
1155357,I really like the location. So close to the water and the property also had pool open in the end of october There was no ramp for a heavier luggage to push to the smaller building,handicap,1,agreed,0,0,1,0,0,1,0,0,1
1145910,"location, clean, complimentary breakfast I requested a walk in shower which we got however it was no use the room 114 was said to be for disabled but it was not. only thing was it was on the ground floor. the room has two doors before you open your room door it’s so awkward to negotiate with a wheelchair. it would be beneficial if they put in a wet room floor, with handrails and a seat. the room was very small. there are steps into the hotel non negotiable with a wheelchair however the staff always helped with a ramp.",handicap,1,agreed,0,0,1,0,0,1,0,0,1
363500,"Breakfast not the best stall bread, tiny plate of fruit, only full cream milk. Bed was horrible not good for people with back problems",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
854654,Friendly helpful staff. Clean and comfortable accommodation. Not a dislike but some of the doorways a struggle for a wheelchair user,handicap,1,agreed,0,0,1,0,0,1,0,0,1
1661058,"Good location in city centre with all main tourist sites within walking distance (I am 78 and have some arthritis!). We stayed 5 nights and the room was a bit tight - a smaller bed would have created more space. Excellent cleaner, good breakfast selection, pleasant staff. We chose the hotel for the roof pool knowing that we can only manage sightsseeing for the mornings (1000 - 1400) and could relax outdoors in the afternoon. This worked well though the &quot;pool&quot; is a large plunge bath and swimming impossible. There was only room for 3 couples to lie on loungers in the shade.",handicap,1,llm_validated,0,0,1,0,0,0,0,0,1
1057029,"Mark the owner had everything covered, on arrival he made sure there was a parking space sorted. The room well wow!. Very clean and all the little extras like fridge,iron,kettle and sundries. The shower was fab,one you can actually move around in. Shower gell and air freshener. Plenty of loo roll. Mark also made sure the room was replenished daily and the towels smelt amazing!..Also the room had plenty of electric sockets and a big TV. Me and my autistic daughter will certainly be returning. There was only one but this wasn&#39;t really a pain but there&#39;s no lift facility if you&#39;re not very good with steps.",handicap,1,llm_validated,1,0,1,0,0,1,1,0,1
433231,looks beautiful and luxurious   We had an enormous bed which was not 2 singles pushed together. rooms were clean and bathroom quite high spec. no toilets around pool. had to walk up to reception or along a back wall down 2 lots of steps and back on ourselves inside the hotel to get to loos. lifts were available for disabled and ramps however it would take an age for anyone in a wheelchair ti get to the loos. This was my main complaint. I am fit and healthy and it really bugged me.,handicap,1,agreed,0,0,1,0,0,1,0,0,1
1488155,"The room was spacious and good having a ground floor room with only one door to go thru with having someone with me who is a wheelchair user ,thanks to calum that worked in the restaurant for going above and beyond to make something for my disabled daughter to eat that wasn&#39;t on the menu I thank him for that 😊 That the bed cover had a dirty mark on it and the bathroom smelt moldy, that the restaurant never had any weetabix or flavoured yougurt for the younger visitors",handicap,1,llm_validated,1,0,1,0,0,1,1,0,1
709410,"Great as long as you don&#39;t have a car or mobility issues. Calling this a hotel is an exaggeration - it&#39;s a collection of very nice, clean rental rooms spread over four buildings in a pedestrian only area of the old town. it&#39;s a beautiful location IF you can walk and don&#39;t have a car or don&#39;t mind hauling luggage from a public parking garage several blocks and up flights of stairs. It&#39;s very close to the castle and the rooms were charming and clean. So a good value as long as you&#39;re mobile, don&#39;t have to deal with a car and don&#39;t need info, or a place to store luggage before or after checkout. Perfect for backpackers traveling by train. As a family with a car, luggage and sciatica, it was not ideal. There was a coffee machine, electric kettle and a miniature refrigerator in the room. that was nice. Lots of little restaurants and bars nearby, including in the ground floor of the building we were in. Surprisingly though, we couldn&#39;t hear it, so that was good too. You get the key behind the counter at a restaurant. On the reservation it says &quot;check in at 3 pm.&quot; that&#39;s because there&#39;s literally nowhere to check into before 3. Everything is locked and empty. There is no concierge to ask questions, nowhere to leave luggage, no usual &quot;hotel&quot; type amenities. Parking is in the public city lots which range from 1 block to 6 blocks away depending on which building you&#39;re in, and which can be expensive. Also, you&#39;re not guaranteed a spot. We got one in the lot by the cable car, but on busy days you might not. You technically, legally, cannot even drive up to some of the buildings to drop off passengers or luggage, so just be sure you can walk. Also, the bed was extremely soft. Which I hate, but isn&#39;t necessarily bad for everyone.",handicap,1,disputed,0,0,1,0,0,0,1,0,1
